id,toxic,severe_toxic,obscene,threat,insult,identity_hate
neuhmz,0.06657215414293222,0.006479394240536617,0.02762449123654763,0.003098101824663064,0.028426118646782298,0.007182954791069928
BawsDaddy,0.13787500286069704,0.009477119383400753,0.04720975754702631,0.0036432854534312826,0.053737649986888646,0.011742369183641143
 ,0.513753248242318,0.026554920619267692,0.31782217911654753,0.005078183843017453,0.20603685961808027,0.018601277037957758
bobbleheaddo,0.11582620293407099,0.008567965849885839,0.04897586430857787,0.0037015275057603824,0.05270590130090231,0.010152705510960603
Barnabys_Choice,0.08333891031965493,0.006193185833857281,0.0333623372739375,0.0032585419926843555,0.03353845690013605,0.007879902217628881
neuhmz,0.08443317013322853,0.005525544722297806,0.02903408990245471,0.004145539937718751,0.03178434095099436,0.007404384288890634
Barnabys_Choice,0.21534338902584133,0.008541068289496455,0.0632075199825861,0.0039597664260590274,0.10619207327492237,0.01368076992419164
neuhmz,0.07243521852448062,0.005838034194026969,0.027267299455282463,0.003377226005466851,0.03314495702318438,0.008221419908675033
Barnabys_Choice,0.04284165914157333,0.005094662214930767,0.024505787067422437,0.002838272571124731,0.021803678659689053,0.0068560360744597815
neuhmz,0.09879644067163819,0.00665175773407916,0.04687533066728792,0.0034373331614991095,0.042556861308853396,0.00917775729965659
Barnabys_Choice,0.07463842184292677,0.006220845924130332,0.03354075409577836,0.003252406541180054,0.038917985185309825,0.008655471443474786
neuhmz,0.11787529769655701,0.006787973280817702,0.04253176181308867,0.003810276963099452,0.04997879303351747,0.010054278396102208
Barnabys_Choice,0.04886273694599022,0.007838320456518883,0.0290323848237755,0.0035424117069824948,0.035647438322308066,0.008162912023487316
neuhmz,0.0565058719162237,0.006207957534790118,0.028168717635106817,0.0029822651022515423,0.028595766643637506,0.008316034772557032
Barnabys_Choice,0.03935070956901238,0.00528207614443589,0.02101577695802863,0.0029375351910640784,0.020796983581916905,0.006810841054323614
Barnabys_Choice,0.29502329855721054,0.008840223957316552,0.1015505068168332,0.003993895825191876,0.09458596469750032,0.011310230877933076
neuhmz,0.1086984928392365,0.005797193267808089,0.038143116302455475,0.003231089567826697,0.04119189588088078,0.008481026232226921
Barnabys_Choice,0.047958830090894,0.004809651832264286,0.024787246707913692,0.0029583959610093168,0.023102578381567134,0.007001356504406822
neuhmz,0.03157112762504454,0.0038419780284065625,0.016646289289355576,0.00303544321410953,0.013352795778019526,0.005084762835740227
