id,toxic,severe_toxic,obscene,threat,insult,identity_hate
Ms-Anthrop,0.06865277658666452,0.006439657316521728,0.029591079748352966,0.0033942414565146083,0.02944546694708015,0.009750251788859729
VicePrincipalNero,0.07195903323625424,0.006389319062620325,0.030837096963541165,0.0030310267163375197,0.033127286197499675,0.008517643649637774
Verocity8,0.15383337288659002,0.007443265964018769,0.04672626734960391,0.0045802311509961086,0.052733481584716864,0.010275538297234169
Ms-Anthrop,0.05679692982859838,0.004943413264808099,0.029162811029787083,0.0030760743987224173,0.024382970387024794,0.006896581375396279
Verocity8,0.05465604972406557,0.004962637609648399,0.023089082735759454,0.0031541865722101163,0.02105873695093793,0.006985534088290603
Ms-Anthrop,0.05837626947596598,0.005202310164580024,0.02854594034201141,0.0031963694495359476,0.023950841573018106,0.007232918218132912
Verocity8,0.0644860927777482,0.006587819292992876,0.031262871306908406,0.0033132186906651,0.03088716144598746,0.007955849375642853
SmilingTroublemaker7,0.16186807130376477,0.010094604837614285,0.062424827842708995,0.003752191624874518,0.063586088962312,0.011153262796139901
Sarugan,0.11035367210644817,0.006765619721725134,0.04941936405962243,0.0033530549538373622,0.04415983928347258,0.009205138077792838
SmilingTroublemaker7,0.09260662485338732,0.008014067627032011,0.03541889238395048,0.004060504264563902,0.03729498247582246,0.009602643304590736
Sarugan,0.049885078833638345,0.006712890961845983,0.02796285101124527,0.003164658271320854,0.02714563651074432,0.007463253293304609
Nintendroid,0.07966262360819,0.007014692067870073,0.036067039852546466,0.0032534626592479886,0.03702712796015786,0.009374598960240317
SmilingTroublemaker7,0.10884444208205728,0.008146644673031715,0.042879827555918286,0.0059508073790502025,0.04117721038791017,0.008910910958431287
Nintendroid,0.05378170546223048,0.005043522165636587,0.02360663112251267,0.00325177679682826,0.023956425134313678,0.007470144073679427
SmilingTroublemaker7,0.06507514547959652,0.005921277337635315,0.03439021865871316,0.003621154789735046,0.03081388140053203,0.007958437801749072
Nintendroid,0.04960242285957995,0.004662050035155913,0.021440966484089944,0.0029842105236057045,0.022752075619093613,0.0071759978895193114
